CR	RF	RF-CAT	SEXO	IDA-IN	IDA-SUP	IDA-MÉD	TC	NC	TO	ME	TC-NC-TO	TURNO	ANO	MAT	EVA	COM	TE
PAR	0,5	0,5	F	25	29	27	TÉC	SJ	SUB	P	TÉC-SJ-SUB	VES	2021	1	0	1	0%
PAR	0,5	0,5	F	25	29	27	TÉC	TI	SUB	P	TÉC-TI- SUB	NOT	2021	1	0	1	0%
PAR	0,5	0,5	F	25	29	27	TÉC	TA	SUB	P	TÉC-TA-SUB	NOT	2021	1	1	0	100%
PAR	0,5	0,5	F	30	34	32	FIC	AC	NSA	D	FIC-AC-NSA 	NSA	2021	1	1	0	100%
PAR	0,5	0,5	F	30	34	32	FIC	AL	NSA	D	FIC-AL-NSA 	NSA	2021	1	1	0	100%
PAR	0,5	0,5	F	30	34	32	FIC	AP	NSA	D	FIC-AP-NSA 	NSA	2021	4	3	1	75%
PAR	0,5	0,5	F	30	34	32	FIC	POP	NSA	P	FIC-POP-NSA 	NOT	2021	1	0	1	0%
PAR	0,5	0,5	F	30	34	32	FIC	DES	NSA	P	FIC-DES-NSA 	NOT	2021	1	0	1	0%
PAR	0,5	0,5	F	30	34	32	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2021	2	0	2	0%
PAR	0,5	0,5	F	30	34	32	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2021	1	1	0	100%
PAR	0,5	0,5	F	30	34	32	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2021	4	0	4	0%
PAR	0,5	0,5	F	30	34	32	TÉC	TA	SUB	P	TÉC-TA-SUB	VES	2021	1	1	0	100%
PAR	0,5	0,5	F	35	39	37	FIC	ACS	NSA	P	FIC-ACS-NSA 	NOT	2021	4	4	0	100%
PAR	0,5	0,5	F	35	39	37	FIC	AC	NSA	D	FIC-AC-NSA 	NSA	2021	1	1	0	100%
PAR	0,5	0,5	F	35	39	37	FIC	ACO	NSA	D	FIC-ACO-NSA 	NSA	2021	1	1	0	100%
PAR	0,5	0,5	F	35	39	37	FIC	AP	NSA	D	FIC-AP-NSA 	NSA	2021	1	0	1	0%
PAR	0,5	0,5	F	35	39	37	FIC	CTUCAL	NSA	D	FIC-CTUCAL-NSA 	NSA	2021	3	2	1	67%
PAR	0,5	0,5	F	35	39	37	FIC	DES	NSA	P	FIC-DES-NSA 	NOT	2021	2	0	2	0%
PAR	0,5	0,5	F	35	39	37	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2021	3	0	3	0%
PAR	0,5	0,5	F	35	39	37	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2021	5	0	5	0%
PAR	0,5	0,5	F	35	39	37	TÉC	SJ	SUB	P	TÉC-SJ-SUB	VES	2021	1	0	1	0%
PAR	0,5	0,5	F	35	39	37	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2021	1	0	1	0%
PAR	0,5	0,5	F	40	44	42	FIC	ACS	NSA	P	FIC-ACS-NSA 	NOT	2021	1	1	0	100%
PAR	0,5	0,5	F	40	44	42	FIC	AP	NSA	D	FIC-AP-NSA 	NSA	2021	1	1	0	100%
PAR	0,5	0,5	F	40	44	42	FIC	OE	NSA	D	FIC-OE-NSA 	NSA	2021	1	0	1	0%
PAR	0,5	0,5	F	40	44	42	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2021	2	1	1	50%
PAR	0,5	0,5	F	40	44	42	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2021	1	0	1	0%
PAR	0,5	0,5	F	45	49	47	FIC	ACO	NSA	D	FIC-ACO-NSA 	NSA	2021	1	0	1	0%
PAR	0,5	0,5	F	45	49	47	FIC	AP	NSA	D	FIC-AP-NSA 	NSA	2021	1	0	1	0%
PAR	0,5	0,5	F	45	49	47	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2021	1	0	1	0%
PAR	0,5	0,5	F	45	49	47	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2021	1	0	1	0%
PAR	0,5	0,5	F	45	49	47	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2021	2	0	2	0%
PAR	0,5	0,5	F	50	54	52	FIC	AP	NSA	D	FIC-AP-NSA 	NSA	2021	1	1	0	100%
PAR	0,5	0,5	F	55	59	57	FIC	ACO	NSA	D	FIC-ACO-NSA 	NSA	2021	2	1	1	50%
PAR	0,5	0,5	F	55	59	57	FIC	AP	NSA	D	FIC-AP-NSA 	NSA	2021	1	1	0	100%
PAR	0,5	0,5	F	55	59	57	FIC	DES	NSA	P	FIC-DES-NSA 	NOT	2021	1	0	1	0%
PAR	0,5	0,5	M	15	19	17	FIC	ACO	NSA	D	FIC-ACO-NSA 	NSA	2021	1	1	0	100%
PAR	0,5	0,5	M	15	19	17	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2021	1	0	1	0%
PAR	0,5	0,5	M	15	19	17	TÉC	SJ	INT	P	TÉC-SJ-INT	INT	2021	10	0	10	0%
PAR	0,5	0,5	M	20	24	22	FIC	AC	NSA	D	FIC-AC-NSA 	NSA	2021	1	1	0	100%
PAR	0,5	0,5	M	20	24	22	FIC	APC	NSA	D	FIC-APC-NSA 	NSA	2021	1	1	0	100%
PAR	0,5	0,5	M	20	24	22	FIC	ACO	NSA	D	FIC-ACO-NSA 	NSA	2021	1	0	1	0%
PAR	0,5	0,5	M	20	24	22	FIC	AP	NSA	D	FIC-AP-NSA 	NSA	2021	2	1	1	50%
PAR	0,5	0,5	M	20	24	22	FIC	OE	NSA	D	FIC-OE-NSA 	NSA	2021	1	1	0	100%
PAR	0,5	0,5	M	20	24	22	FIC	POP	NSA	P	FIC-POP-NSA 	NOT	2021	1	0	1	0%
PAR	0,5	0,5	M	20	24	22	FIC	DES	NSA	P	FIC-DES-NSA 	NOT	2021	1	1	0	100%
PAR	0,5	0,5	M	20	24	22	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2021	2	1	1	50%
PAR	0,5	0,5	M	20	24	22	TÉC	SJ	INT	P	TÉC-SJ-INT	INT	2021	2	0	2	0%
PAR	0,5	0,5	M	20	24	22	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2021	2	1	1	50%
PAR	0,5	0,5	M	20	24	22	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2021	4	0	4	0%
PAR	0,5	0,5	M	20	24	22	TÉC	TA	SUB	P	TÉC-TA-SUB	NOT	2021	2	0	2	0%
PAR	0,5	0,5	M	20	24	22	TÉC	TA	SUB	P	TÉC-TA-SUB	VES	2021	1	0	1	0%
PAR	0,5	0,5	M	25	29	27	FIC	ACS	NSA	P	FIC-ACS-NSA 	NOT	2021	1	1	0	100%
PAR	0,5	0,5	M	25	29	27	FIC	AL	NSA	D	FIC-AL-NSA 	NSA	2021	1	1	0	100%
PAR	0,5	0,5	M	25	29	27	FIC	CTUCAL	NSA	D	FIC-CTUCAL-NSA 	NSA	2021	1	1	0	100%
PAR	0,5	0,5	M	25	29	27	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2021	3	0	3	0%
PAR	0,5	0,5	M	25	29	27	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2021	2	1	1	50%
PAR	0,5	0,5	M	25	29	27	TÉC	PES	SUB	P	TÉC-PES-SUB	VES	2021	2	2	0	100%
PAR	0,5	0,5	M	25	29	27	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2021	3	0	3	0%
PAR	0,5	0,5	M	25	29	27	TÉC	TA	SUB	P	TÉC-TA-SUB	NOT	2021	1	1	0	100%
PAR	0,5	0,5	M	30	34	32	FIC	AL	NSA	D	FIC-AL-NSA 	NSA	2021	2	1	1	50%
PAR	0,5	0,5	M	30	34	32	FIC	ACO	NSA	D	FIC-ACO-NSA 	NSA	2021	2	2	0	100%
PAR	0,5	0,5	M	30	34	32	FIC	AP	NSA	D	FIC-AP-NSA 	NSA	2021	1	0	1	0%
PAR	0,5	0,5	M	30	34	32	FIC	DES	NSA	P	FIC-DES-NSA 	NOT	2021	1	1	0	100%
PAR	0,5	0,5	M	30	34	32	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2021	4	0	4	0%
PAR	0,5	0,5	M	30	34	32	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2021	1	1	0	100%
PAR	0,5	0,5	M	30	34	32	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2021	1	0	1	0%
PAR	0,5	0,5	M	30	34	32	TÉC	TA	SUB	P	TÉC-TA-SUB	NOT	2021	2	2	0	100%
PAR	0,5	0,5	M	35	39	37	FIC	ACO	NSA	D	FIC-ACO-NSA 	NSA	2021	1	1	0	100%
PAR	0,5	0,5	M	35	39	37	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2021	2	0	2	0%
PAR	0,5	0,5	M	35	39	37	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2021	3	0	3	0%
PAR	0,5	0,5	M	35	39	37	TÉC	TA	SUB	P	TÉC-TA-SUB	NOT	2021	1	0	1	0%
PAR	0,5	0,5	M	35	39	37	TÉC	TA	SUB	P	TÉC-TA-SUB	VES	2021	1	0	1	0%
PAR	0,5	0,5	M	40	44	42	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2021	1	0	1	0%
PAR	0,5	0,5	M	40	44	42	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2021	1	0	1	0%
PAR	0,5	0,5	M	40	44	42	TÉC	SJ	SUB	P	TÉC-SJ-SUB	VES	2021	1	0	1	0%
PAR	0,5	0,5	M	45	49	47	FIC	AL	NSA	D	FIC-AL-NSA 	NSA	2021	1	0	1	0%
PAR	0,5	0,5	M	45	49	47	FIC	AP	NSA	D	FIC-AP-NSA 	NSA	2021	1	0	1	0%
PAR	0,5	0,5	M	50	54	52	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2021	1	0	1	0%
PAR	0,5	0,5	M	55	59	57	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2021	1	0	1	0%
PAR	1	1	F	10	14	12	TÉC	SJ	INT	P	TÉC-SJ-INT	INT	2021	1	0	1	0%
PAR	1	1	F	15	19	17	FIC	AC	NSA	D	FIC-AC-NSA 	NSA	2021	1	0	1	0%
PAR	1	1	F	15	19	17	FIC	APC	NSA	D	FIC-APC-NSA 	NSA	2021	1	1	0	100%
PAR	1	1	F	15	19	17	TÉC	SJ	INT	P	TÉC-SJ-INT	INT	2021	9	0	9	0%
PAR	1	1	F	20	24	22	FIC	AP	NSA	D	FIC-AP-NSA 	NSA	2021	2	0	2	0%
PAR	1	1	F	20	24	22	FIC	OE	NSA	D	FIC-OE-NSA 	NSA	2021	1	1	0	100%
PAR	1	1	F	20	24	22	FIC	DES	NSA	P	FIC-DES-NSA 	NOT	2021	1	1	0	100%
PAR	1	1	F	20	24	22	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2021	1	0	1	0%
PAR	1	1	F	20	24	22	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2021	2	0	2	0%
PAR	1	1	F	20	24	22	TÉC	SJ	INT	P	TÉC-SJ-INT	INT	2021	1	0	1	0%
PAR	1	1	F	20	24	22	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2021	1	0	1	0%
PAR	1	1	F	25	29	27	FIC	AC	NSA	D	FIC-AC-NSA 	NSA	2021	1	1	0	100%
PAR	1	1	F	25	29	27	FIC	AL	NSA	D	FIC-AL-NSA 	NSA	2021	1	0	1	0%
PAR	1	1	F	25	29	27	FIC	APC	NSA	D	FIC-APC-NSA 	NSA	2021	1	1	0	100%
PAR	1	1	F	25	29	27	FIC	ACO	NSA	D	FIC-ACO-NSA 	NSA	2021	2	2	0	100%
PAR	1	1	F	25	29	27	FIC	CTUCAL	NSA	D	FIC-CTUCAL-NSA 	NSA	2021	1	0	1	0%
PAR	1	1	F	25	29	27	FIC	OE	NSA	D	FIC-OE-NSA 	NSA	2021	1	1	0	100%
PAR	1	1	F	25	29	27	FIC	DES	NSA	P	FIC-DES-NSA 	NOT	2021	1	1	0	100%
PAR	1	1	F	25	29	27	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2021	6	0	6	0%
PAR	1	1	F	25	29	27	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2021	4	0	4	0%
PAR	1	1	F	30	34	32	FIC	ACS	NSA	P	FIC-ACS-NSA 	NOT	2021	1	1	0	100%
PAR	1	1	F	30	34	32	FIC	AL	NSA	D	FIC-AL-NSA 	NSA	2021	1	0	1	0%
PAR	1	1	F	30	34	32	FIC	AP	NSA	D	FIC-AP-NSA 	NSA	2021	2	2	0	100%
PAR	1	1	F	30	34	32	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2021	3	0	3	0%
PAR	1	1	F	30	34	32	TÉC	SJ	SUB	P	TÉC-SJ-SUB	VES	2021	1	0	1	0%
PAR	1	1	F	30	34	32	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2021	2	0	2	0%
PAR	1	1	F	35	39	37	FIC	ACS	NSA	P	FIC-ACS-NSA 	NOT	2021	1	1	0	100%
PAR	1	1	F	35	39	37	FIC	APC	NSA	D	FIC-APC-NSA 	NSA	2021	1	1	0	100%
PAR	1	1	F	35	39	37	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2021	2	0	2	0%
PAR	1	1	F	35	39	37	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2021	2	0	2	0%
PAR	1	1	F	35	39	37	TÉC	SJ	SUB	P	TÉC-SJ-SUB	VES	2021	1	0	1	0%
PAR	1	1	F	35	39	37	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2021	1	0	1	0%
PAR	1	1	F	40	44	42	FIC	ACO	NSA	D	FIC-ACO-NSA 	NSA	2021	1	1	0	100%
PAR	1	1	F	40	44	42	FIC	AP	NSA	D	FIC-AP-NSA 	NSA	2021	1	1	0	100%
PAR	1	1	F	40	44	42	FIC	OE	NSA	D	FIC-OE-NSA 	NSA	2021	1	1	0	100%
PAR	1	1	F	40	44	42	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2021	1	1	0	100%
PAR	1	1	F	40	44	42	TÉC	SJ	SUB	P	TÉC-SJ-SUB	VES	2021	1	0	1	0%
PAR	1	1	F	40	44	42	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2021	1	0	1	0%
PAR	1	1	F	45	49	47	FIC	AP	NSA	D	FIC-AP-NSA 	NSA	2021	1	1	0	100%
PAR	1	1	F	45	49	47	FIC	OE	NSA	D	FIC-OE-NSA 	NSA	2021	1	1	0	100%
PAR	1	1	F	45	49	47	FIC	DES	NSA	P	FIC-DES-NSA 	NOT	2021	1	0	1	0%
PAR	1	1	F	45	49	47	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2021	2	0	2	0%
PAR	1	1	F	45	49	47	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2021	1	0	1	0%
PAR	1	1	F	45	49	47	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2021	2	1	1	50%
PAR	1	1	F	50	54	52	FIC	DES	NSA	P	FIC-DES-NSA 	NOT	2021	1	0	1	0%
PAR	1	1	F	50	54	52	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2021	2	0	2	0%
PAR	1	1	F	55	59	57	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2021	1	0	1	0%
PAR	1	1	F	55	59	57	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2021	1	0	1	0%
PAR	1	1	M	15	19	17	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2021	2	0	2	0%
PAR	1	1	M	15	19	17	TÉC	SJ	INT	P	TÉC-SJ-INT	INT	2021	6	0	6	0%
PAR	1	1	M	20	24	22	FIC	OE	NSA	D	FIC-OE-NSA 	NSA	2021	1	1	0	100%
PAR	1	1	M	20	24	22	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2021	2	0	2	0%
PAR	1	1	M	20	24	22	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2021	2	2	0	100%
PAR	1	1	M	20	24	22	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2021	4	0	4	0%
PAR	1	1	M	25	29	27	FIC	AC	NSA	D	FIC-AC-NSA 	NSA	2021	2	1	1	50%
PAR	1	1	M	25	29	27	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2021	1	1	0	100%
PAR	1	1	M	25	29	27	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2021	1	0	1	0%
PAR	1	1	M	25	29	27	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2021	2	0	2	0%
PAR	1	1	M	25	29	27	TÉC	TA	SUB	P	TÉC-TA-SUB	NOT	2021	1	1	0	100%
PAR	1	1	M	30	34	32	FIC	OE	NSA	D	FIC-OE-NSA 	NSA	2021	1	1	0	100%
PAR	1	1	M	30	34	32	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2021	1	0	1	0%
PAR	1	1	M	30	34	32	TÉC	SJ	SUB	P	TÉC-SJ-SUB	VES	2021	1	0	1	0%
PAR	1	1	M	30	34	32	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2021	1	0	1	0%
PAR	1	1	M	35	39	37	FIC	APS	NSA	D	FIC-APS-NSA 	NSA	2021	1	1	0	100%
PAR	1	1	M	35	39	37	FIC	AP	NSA	D	FIC-AP-NSA 	NSA	2021	1	0	1	0%
PAR	1	1	M	35	39	37	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2021	1	0	1	0%
PAR	1	1	M	35	39	37	TÉC	TA	SUB	P	TÉC-TA-SUB	NOT	2021	1	0	1	0%
PAR	1	1	M	40	44	42	FIC	AP	NSA	D	FIC-AP-NSA 	NSA	2021	1	1	0	100%
PAR	1	1	M	40	44	42	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2021	1	0	1	0%
PAR	1	1	M	40	44	42	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2021	3	0	3	0%
PAR	1	1	M	45	49	47	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2021	2	0	2	0%
PAR	1	1	M	45	49	47	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2021	1	0	1	0%
PAR	1	1	M	50	54	52	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2021	1	0	1	0%
PAR	1	1	M	55	59	57	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2021	1	0	1	0%
PAR	1,5	1,5	F	15	19	17	TÉC	SJ	INT	P	TÉC-SJ-INT	INT	2021	2	0	2	0%
PAR	1,5	1,5	F	20	24	22	FIC	AP	NSA	D	FIC-AP-NSA 	NSA	2021	1	0	1	0%
PAR	1,5	1,5	F	20	24	22	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2021	1	0	1	0%
PAR	1,5	1,5	F	20	24	22	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2021	2	1	1	50%
PAR	1,5	1,5	F	20	24	22	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2021	1	0	1	0%
PAR	1,5	1,5	F	20	24	22	TÉC	TA	SUB	P	TÉC-TA-SUB	NOT	2021	1	0	1	0%
PAR	1,5	1,5	F	25	29	27	FIC	OE	NSA	D	FIC-OE-NSA 	NSA	2021	1	1	0	100%
PAR	1,5	1,5	F	25	29	27	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2021	1	0	1	0%
PAR	1,5	1,5	F	30	34	32	FIC	AP	NSA	D	FIC-AP-NSA 	NSA	2021	1	0	1	0%
PAR	1,5	1,5	F	30	34	32	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2021	1	0	1	0%
PAR	1,5	1,5	F	35	39	37	TÉC	TA	SUB	P	TÉC-TA-SUB	NOT	2021	1	0	1	0%
PAR	1,5	1,5	F	40	44	42	FIC	AC	NSA	D	FIC-AC-NSA 	NSA	2021	1	1	0	100%
PAR	1,5	1,5	F	40	44	42	FIC	AL	NSA	D	FIC-AL-NSA 	NSA	2021	1	0	1	0%
PAR	1,5	1,5	F	40	44	42	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2021	2	1	1	50%
PAR	1,5	1,5	F	45	49	47	FIC	ACS	NSA	P	FIC-ACS-NSA 	NOT	2021	1	1	0	100%
PAR	1,5	1,5	F	45	49	47	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2021	1	0	1	0%
PAR	1,5	1,5	M	15	19	17	TÉC	SJ	INT	P	TÉC-SJ-INT	INT	2021	1	0	1	0%
PAR	1,5	1,5	M	20	24	22	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2021	3	0	3	0%
PAR	1,5	1,5	M	20	24	22	TÉC	TA	SUB	P	TÉC-TA-SUB	VES	2021	1	0	1	0%
PAR	1,5	1,5	M	25	29	27	FIC	AL	NSA	D	FIC-AL-NSA 	NSA	2021	1	0	1	0%
PAR	1,5	1,5	M	25	29	27	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2021	1	0	1	0%
PAR	1,5	1,5	M	25	29	27	TÉC	TA	SUB	P	TÉC-TA-SUB	NOT	2021	1	0	1	0%
PAR	1,5	1,5	M	30	34	32	FIC	AL	NSA	D	FIC-AL-NSA 	NSA	2021	1	1	0	100%
PAR	1,5	1,5	M	35	39	37	FIC	AP	NSA	D	FIC-AP-NSA 	NSA	2021	1	1	0	100%
PAR	1,5	1,5	M	35	39	37	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2021	1	0	1	0%
PAR	1,5	1,5	M	40	44	42	FIC	AP	NSA	D	FIC-AP-NSA 	NSA	2021	1	0	1	0%
PAR	1,5	1,5	M	45	49	47	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2021	1	0	1	0%
PAR	1,5	1,5	M	50	54	52	FIC	CTUCAL	NSA	D	FIC-CTUCAL-NSA 	NSA	2021	1	0	1	0%
PAR	1,5	1,5	M	50	54	52	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2021	1	0	1	0%
PAR	2,5	2,5	F	15	19	17	TÉC	SJ	INT	P	TÉC-SJ-INT	INT	2021	2	0	2	0%
PAR	2,5	2,5	F	20	24	22	FIC	ACS	NSA	P	FIC-ACS-NSA 	NOT	2021	1	1	0	100%
PAR	2,5	2,5	F	25	29	27	FIC	AP	NSA	D	FIC-AP-NSA 	NSA	2021	1	1	0	100%
PAR	2,5	2,5	F	25	29	27	FIC	CTUCAL	NSA	D	FIC-CTUCAL-NSA 	NSA	2021	1	0	1	0%
PAR	2,5	2,5	F	25	29	27	FIC	OE	NSA	D	FIC-OE-NSA 	NSA	2021	1	0	1	0%
PAR	2,5	2,5	F	25	29	27	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2021	1	0	1	0%
PAR	2,5	2,5	F	30	34	32	FIC	OE	NSA	D	FIC-OE-NSA 	NSA	2021	1	0	1	0%
PAR	2,5	2,5	F	30	34	32	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2021	1	0	1	0%
PAR	2,5	2,5	F	30	34	32	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2021	3	0	3	0%
PAR	2,5	2,5	F	30	34	32	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2021	2	0	2	0%
PAR	2,5	2,5	M	15	19	17	TÉC	SJ	INT	P	TÉC-SJ-INT	INT	2021	1	0	1	0%
PAR	2,5	2,5	M	25	29	27	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2021	2	0	2	0%
PAR	2,5	2,5	M	30	34	32	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2021	1	0	1	0%
PAR	2,5	2,5	M	35	39	37	FIC	AC	NSA	D	FIC-AC-NSA 	NSA	2021	1	1	0	100%
PAR	2,5	2,5	M	35	39	37	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2021	1	0	1	0%
PAR	2,5	2,5	M	40	44	42	FIC	APC	NSA	D	FIC-APC-NSA 	NSA	2021	1	1	0	100%
PAR	2,5	2,5	M	40	44	42	FIC	OE	NSA	D	FIC-OE-NSA 	NSA	2021	1	0	1	0%
PAR	2,5	2,5	M	45	49	47	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2021	1	1	0	100%
PAR	2,5	2,5	M	50	54	52	FIC	AP	NSA	D	FIC-AP-NSA 	NSA	2021	1	1	0	100%
PAR	2,5	2,5	M	50	54	52	FIC	CTUCAL	NSA	D	FIC-CTUCAL-NSA 	NSA	2021	1	0	1	0%
PAR	3,5	3,5	F	25	29	27	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2021	2	0	2	0%
PAR	3,5	3,5	F	30	34	32	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2021	1	0	1	0%
PAR	3,5	3,5	F	30	34	32	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2021	1	0	1	0%
PAR	3,5	3,5	M	25	29	27	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2021	2	0	2	0%
PAR	3,5	3,5	M	35	39	37	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2021	1	0	1	0%
PAR	5	5	F	15	19	17	TÉC	SJ	INT	P	TÉC-SJ-INT	INT	2021	1	0	1	0%
PAR	5	5	F	20	24	22	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2021	1	0	1	0%
PAR	5	5	F	25	29	27	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2021	1	0	1	0%
PAR	5	5	F	30	34	32	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2021	1	0	1	0%
PAR	5	5	F	35	39	37	FIC	ACS	NSA	P	FIC-ACS-NSA 	NOT	2021	1	1	0	100%
PAR	5	5	F	45	49	47	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2021	1	0	1	0%
PAR	5	5	F	50	54	52	FIC	AP	NSA	D	FIC-AP-NSA 	NSA	2021	1	1	0	100%
PAR	5	5	M	20	24	22	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2021	1	0	1	0%
PAR	5	5	M	30	34	32	FIC	AC	NSA	D	FIC-AC-NSA 	NSA	2021	1	1	0	100%
PAR	5	5	M	30	34	32	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2021	1	0	1	0%
PAR	5	5	M	35	39	37	TÉC	TA	SUB	P	TÉC-TA-SUB	NOT	2021	1	0	1	0%
PAR	5	5	M	40	44	42	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2021	1	0	1	0%
PAR	5	5	M	50	54	52	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2021	1	0	1	0%
PAR	5	5	M	50	54	52	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2021	1	0	1	0%
PAR		ND	F	15	19	17	FIC	AC	NSA	D	FIC-AC-NSA 	NSA	2021	2	2	0	100%
PAR		ND	F	15	19	17	FIC	APC	NSA	D	FIC-APC-NSA 	NSA	2021	1	1	0	100%
PAR		ND	F	15	19	17	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2021	1	0	1	0%
PAR		ND	F	15	19	17	TÉC	SJ	INT	P	TÉC-SJ-INT	INT	2021	2	0	2	0%
PAR		ND	F	20	24	22	FIC	ACS	NSA	P	FIC-ACS-NSA 	NOT	2021	1	1	0	100%
PAR		ND	F	20	24	22	FIC	APS	NSA	D	FIC-APS-NSA 	NSA	2021	3	3	0	100%
PAR		ND	F	20	24	22	FIC	AL	NSA	D	FIC-AL-NSA 	NSA	2021	3	2	1	67%
PAR		ND	F	20	24	22	FIC	APC	NSA	D	FIC-APC-NSA 	NSA	2021	1	1	0	100%
PAR		ND	F	20	24	22	FIC	AP	NSA	D	FIC-AP-NSA 	NSA	2021	13	8	5	62%
